CustomerID,OrderID,OrderDate,OrderAmount
C0186,O03675,2022-03-29,137.14
C0144,O03676,2022-07-23,92.79
C0072,O03677,2022-01-16,115.95
C0129,O03678,2022-05-31,1.85
C0364,O03679,2022-09-11,37.36
C0261,O03680,2022-07-07,101.56
C0003,O03681,2022-11-25,0.94
C0449,O03682,2023-06-28,3.35
C0388,O03683,2023-02-01,190.98
C0104,O03684,2023-06-01,115.21
C0483,O03685,2023-04-04,30.84
C0224,O03686,2022-11-26,116.46
C0320,O03687,2022-06-18,157.24
C0362,O03688,2023-11-24,36.64
C0354,O03689,2023-01-01,3.67
C0491,O03690,2022-06-27,269.98
C0473,O03691,2023-10-17,42.34
C0010,O03692,2022-12-28,11.26
C0405,O03693,2023-10-01,67.7
C0384,O03694,2022-02-09,146.3
C0302,O03695,2023-02-20,25.06
C0231,O03696,2022-12-21,31.4
C0219,O03697,2022-09-12,27.8
C0411,O03698,2022-05-23,478.83
C0066,O03699,2023-12-11,21.99
C0425,O03700,2023-07-31,85.69
C0112,O03701,2022-01-11,259.38
C0013,O03702,2023-09-12,15.89
C0393,O03703,2022-01-26,353.54
C0500,O03704,2023-02-25,294.65
C0420,O03705,2023-10-25,215.91
C0086,O03706,2022-08-09,24.15
C0234,O03707,2023-05-11,100.53
C0090,O03708,2022-08-25,143.08
C0314,O03709,2022-08-25,427.07
C0054,O03710,2022-08-07,19.9
C0012,O03711,2023-05-02,145.25
C0209,O03712,2023-04-06,41.37
C0462,O03713,2023-10-25,19.31
C0014,O03714,2023-09-27,54.71
C0121,O03715,2022-05-24,157.91
C0418,O03716,2022-07-08,62.52
C0437,O03717,2022-09-12,77.12
C0377,O03718,2022-03-09,533.07
C0020,O03719,2023-09-08,50.93
C0075,O03720,2022-12-02,95.56
C0400,O03721,2023-11-02,45.45
C0243,O03722,2023-02-13,49.89
C0223,O03723,2022-10-27,118.95
C0070,O03724,2023-08-25,277.88
C0312,O03725,2022-12-23,78.17
C0211,O03726,2022-09-13,146.27
C0101,O03727,2022-12-19,9.34
C0186,O03728,2023-06-05,23.72
C0132,O03729,2023-06-08,69.74
C0111,O03730,2023-11-25,2.02
C0381,O03731,2022-10-11,29.15
C0132,O03732,2022-11-08,72.86
C0020,O03733,2022-04-09,1.51
C0394,O03734,2022-07-16,30.73
C0024,O03735,2023-04-27,72.16
C0227,O03736,2022-08-14,85.13
C0154,O03737,2023-09-07,260.03
C0293,O03738,2023-09-10,103.66
C0230,O03739,2022-12-31,53.57
C0469,O03740,2023-01-03,266.43
C0310,O03741,2023-07-24,153.66
C0488,O03742,2023-08-13,22.32
C0359,O03743,2022-03-16,14.02
C0405,O03744,2022-02-11,112.64
C0202,O03745,2023-02-26,82.07
C0038,O03746,2022-06-30,155.91
C0430,O03747,2023-06-29,134.25
C0260,O03748,2022-03-12,98.14
C0188,O03749,2023-07-22,429.64
C0057,O03750,2022-04-15,76.27
C0429,O03751,2022-07-19,12.0
C0020,O03752,2022-04-11,176.19
C0273,O03753,2022-11-03,29.02
C0119,O03754,2023-08-09,150.19
C0071,O03755,2023-11-14,314.9
C0004,O03756,2023-01-12,119.33
C0221,O03757,2023-10-17,90.64
C0014,O03758,2023-11-09,61.69
C0003,O03759,2023-02-03,45.32
C0216,O03760,2022-08-09,43.54
C0229,O03761,2023-08-18,101.16
C0336,O03762,2022-07-01,139.14
C0186,O03763,2022-11-03,113.48
C0055,O03764,2023-06-06,22.12
C0500,O03765,2023-01-31,68.12
C0388,O03766,2022-01-04,156.85
C0376,O03767,2022-10-08,64.57
C0254,O03768,2022-08-03,76.92
C0024,O03769,2023-09-02,147.46
C0162,O03770,2023-02-24,108.25
C0158,O03771,2022-04-11,52.65
C0082,O03772,2023-06-05,225.77
C0403,O03773,2023-07-27,17.74
C0159,O03774,2022-11-05,540.73
C0188,O03775,2023-10-20,12.65
C0060,O03776,2023-05-25,1.51
C0403,O03777,2022-03-04,220.74
C0305,O03778,2023-09-25,28.1
C0319,O03779,2022-08-14,130.82
C0366,O03780,2022-04-15,166.61
C0211,O03781,2023-03-01,195.89
C0406,O03782,2022-09-12,477.88
C0152,O03783,2023-03-05,34.82
C0109,O03784,2023-03-10,123.87
C0076,O03785,2022-07-26,12.26
C0030,O03786,2022-01-28,52.22
C0314,O03787,2023-11-13,188.37
C0486,O03788,2022-12-02,45.83
C0117,O03789,2023-08-11,89.43
C0415,O03790,2023-09-20,70.07
C0356,O03791,2022-03-10,103.83
C0192,O03792,2023-05-28,360.8
C0019,O03793,2022-06-16,5.73
C0432,O03794,2023-12-31,85.32
C0173,O03795,2023-01-03,198.8
C0228,O03796,2022-09-08,65.66
C0350,O03797,2023-11-17,8.18
C0183,O03798,2022-06-19,82.22
C0113,O03799,2022-03-31,40.36
C0183,O03800,2023-07-15,16.83
C0481,O03801,2023-03-22,189.07
C0146,O03802,2022-10-21,73.73
C0319,O03803,2022-05-30,270.72
C0116,O03804,2022-05-12,164.0
C0113,O03805,2023-03-09,118.08
C0251,O03806,2022-02-28,0.5
C0476,O03807,2022-07-18,55.83
C0251,O03808,2022-08-03,22.0
C0303,O03809,2023-07-15,241.69
C0459,O03810,2023-04-17,19.19
C0313,O03811,2022-09-04,33.7
C0118,O03812,2023-01-17,72.74
C0301,O03813,2022-08-27,30.57
C0161,O03814,2023-01-02,23.56
C0401,O03815,2022-06-17,91.4
C0198,O03816,2023-07-14,9.31
C0260,O03817,2022-02-20,5.99
C0148,O03818,2023-09-02,46.56
C0240,O03819,2023-12-29,127.53
C0047,O03820,2023-11-20,80.92
C0475,O03821,2023-01-15,54.97
C0399,O03822,2023-04-19,83.41
C0198,O03823,2022-03-21,45.48
C0047,O03824,2023-11-28,275.12
C0078,O03825,2023-01-02,5.65
C0124,O03826,2023-04-06,111.9
C0075,O03827,2023-06-23,221.9
C0359,O03828,2023-03-28,162.91
C0137,O03829,2023-04-09,20.34
C0090,O03830,2023-04-23,35.09
C0400,O03831,2023-02-24,126.25
C0325,O03832,2023-12-08,8.8
C0500,O03833,2022-08-02,167.06
C0061,O03834,2023-01-04,126.91
C0138,O03835,2022-04-24,130.79
C0050,O03836,2023-05-18,10.56
C0259,O03837,2023-09-28,126.5
C0461,O03838,2023-08-11,113.89
C0107,O03839,2022-11-07,177.74
C0113,O03840,2023-04-14,4.25
C0350,O03841,2023-12-09,2.34
C0254,O03842,2022-02-13,46.68
C0118,O03843,2023-02-19,16.11
C0493,O03844,2023-11-29,81.73
C0198,O03845,2022-09-03,249.31
C0337,O03846,2022-03-25,49.67
C0365,O03847,2022-07-26,186.4
C0051,O03848,2022-05-31,0.02
C0245,O03849,2023-10-30,18.45
C0403,O03850,2023-06-12,3.09
C0426,O03851,2022-06-14,39.77
C0035,O03852,2022-05-25,238.8
C0302,O03853,2022-02-06,10.2
C0410,O03854,2022-11-29,93.24
C0499,O03855,2023-02-07,60.06
C0069,O03856,2023-02-18,278.82
C0349,O03857,2022-02-14,13.07
C0320,O03858,2023-02-06,23.83
C0421,O03859,2022-07-25,3.0
C0468,O03860,2022-03-03,56.9
C0049,O03861,2023-02-24,32.55
C0405,O03862,2023-04-13,203.95
C0074,O03863,2022-01-19,92.87
C0192,O03864,2022-12-31,95.22
C0261,O03865,2022-10-27,75.91
C0356,O03866,2022-01-07,9.63
C0070,O03867,2023-03-04,58.88
C0090,O03868,2022-04-27,761.13
C0260,O03869,2023-08-03,180.32
C0126,O03870,2023-05-22,223.92
C0231,O03871,2023-06-30,173.29
C0295,O03872,2023-12-07,10.87
C0498,O03873,2022-11-21,25.81
C0419,O03874,2022-02-24,0.31
C0129,O03875,2022-02-11,36.17
C0280,O03876,2022-10-24,11.5
C0313,O03877,2022-08-19,64.02
C0100,O03878,2023-03-29,113.05
C0326,O03879,2023-01-29,207.55
C0297,O03880,2023-06-06,138.32
C0182,O03881,2022-12-24,279.01
C0174,O03882,2023-03-20,5.54
C0316,O03883,2022-05-08,1.23
C0364,O03884,2023-11-22,108.28
C0188,O03885,2023-02-09,34.16
C0057,O03886,2023-01-27,29.24
C0031,O03887,2022-07-12,40.18
C0084,O03888,2023-08-27,31.44
C0152,O03889,2022-03-19,71.63
C0473,O03890,2022-03-26,58.01
C0036,O03891,2022-01-30,71.83
C0213,O03892,2023-12-26,111.69
C0414,O03893,2022-02-18,48.96
C0408,O03894,2022-05-25,28.94
C0364,O03895,2022-03-10,18.18
C0106,O03896,2022-02-27,43.0
C0414,O03897,2023-11-28,135.4
C0342,O03898,2023-07-28,141.35
C0220,O03899,2023-04-24,109.93
C0391,O03900,2023-03-21,26.66
C0163,O03901,2022-10-23,88.69
C0439,O03902,2023-11-09,84.56
C0220,O03903,2022-06-20,66.22
C0270,O03904,2023-07-29,79.85
C0120,O03905,2022-05-27,67.69
C0394,O03906,2023-04-29,83.35
C0336,O03907,2022-11-02,125.7
C0400,O03908,2023-11-04,11.61
C0182,O03909,2023-10-15,138.48
C0479,O03910,2023-09-01,14.61
C0106,O03911,2023-03-22,6.9
C0217,O03912,2022-08-09,373.3
C0205,O03913,2023-07-09,314.64
C0070,O03914,2023-01-13,6.23
C0044,O03915,2023-09-12,58.56
C0329,O03916,2022-09-23,20.61
C0301,O03917,2022-04-05,66.43
C0228,O03918,2022-09-19,177.3
C0184,O03919,2022-03-12,300.8
C0107,O03920,2022-08-07,100.58
C0084,O03921,2023-06-17,43.68
C0338,O03922,2022-04-02,92.46
C0250,O03923,2022-05-07,37.4
C0363,O03924,2022-03-21,240.6
C0441,O03925,2022-08-26,204.33
C0021,O03926,2023-01-07,81.7
C0196,O03927,2023-05-01,39.27
C0178,O03928,2023-11-25,34.73
C0417,O03929,2022-01-25,3.4
C0475,O03930,2022-06-05,169.18
C0007,O03931,2023-06-01,59.85
C0070,O03932,2023-09-24,39.32
C0127,O03933,2023-06-14,63.7
C0399,O03934,2023-12-11,170.78
C0466,O03935,2022-02-26,13.31
C0160,O03936,2023-08-28,194.95
C0248,O03937,2022-01-19,227.8
C0203,O03938,2023-01-19,293.2
C0148,O03939,2022-07-12,50.66
C0472,O03940,2022-08-25,24.48
C0143,O03941,2023-01-22,46.78
C0432,O03942,2023-03-02,40.48
C0199,O03943,2022-10-04,19.38
C0405,O03944,2022-08-15,93.46
C0426,O03945,2023-07-06,64.75
C0154,O03946,2022-11-19,200.77
C0492,O03947,2022-06-02,3.26
C0376,O03948,2023-10-01,103.25
C0384,O03949,2022-08-25,143.95
C0142,O03950,2022-02-24,142.5
C0313,O03951,2023-03-12,217.22
C0165,O03952,2023-11-15,130.58
C0314,O03953,2022-04-19,262.85
C0021,O03954,2022-07-03,40.45
C0082,O03955,2023-01-03,69.96
C0069,O03956,2022-07-17,1.42
C0131,O03957,2023-01-06,0.7
C0087,O03958,2023-01-08,27.46
C0218,O03959,2023-05-12,10.63
C0421,O03960,2023-08-22,30.14
C0472,O03961,2022-07-20,19.49
C0305,O03962,2023-05-24,2.89
C0403,O03963,2022-11-18,240.02
C0371,O03964,2022-10-02,0.83
C0345,O03965,2022-07-30,133.21
C0341,O03966,2023-05-19,16.5
C0384,O03967,2022-04-28,243.3
C0396,O03968,2023-12-04,223.3
C0445,O03969,2023-07-08,106.1
C0425,O03970,2022-02-11,111.55
C0161,O03971,2022-11-11,0.54
C0178,O03972,2022-11-25,419.12
C0117,O03973,2022-01-17,210.24
C0196,O03974,2022-10-10,225.48
C0383,O03975,2022-09-15,107.66
C0490,O03976,2023-07-29,42.28
C0327,O03977,2023-07-28,224.1
C0086,O03978,2023-09-04,34.46
C0289,O03979,2022-01-19,82.72
C0081,O03980,2023-06-13,10.51
C0152,O03981,2023-02-27,255.05
C0061,O03982,2023-04-11,15.17
C0061,O03983,2023-01-08,25.48
C0354,O03984,2022-03-22,81.67
C0028,O03985,2023-07-05,144.43
C0442,O03986,2023-07-02,96.59
C0043,O03987,2023-02-28,26.41
C0169,O03988,2023-03-05,0.09
C0423,O03989,2023-01-23,141.53
C0086,O03990,2023-12-10,421.36
C0177,O03991,2023-11-01,166.03
C0017,O03992,2022-07-23,61.66
C0098,O03993,2022-07-15,234.1
C0454,O03994,2023-12-29,52.74
C0494,O03995,2022-10-12,74.43
C0198,O03996,2022-07-15,64.84
C0098,O03997,2022-11-03,59.35
C0065,O03998,2023-10-26,149.25
C0330,O03999,2022-01-14,74.82
C0341,O04000,2022-05-26,38.08
C0005,O04001,2022-02-26,29.86
C0002,O04002,2023-12-24,3.85
C0022,O04003,2022-07-29,87.51
C0112,O04004,2023-06-13,26.13
C0057,O04005,2022-12-10,16.03
C0066,O04006,2023-12-16,106.08
C0330,O04007,2023-09-03,114.32
C0098,O04008,2022-10-06,139.5
C0144,O04009,2022-07-28,70.03
C0368,O04010,2023-10-03,224.48
C0435,O04011,2022-12-01,275.42
C0125,O04012,2022-10-15,164.7
C0167,O04013,2022-09-09,100.95
C0086,O04014,2022-09-22,36.2
C0076,O04015,2022-09-28,407.13
C0344,O04016,2023-12-01,32.04
C0495,O04017,2023-02-23,22.65
C0424,O04018,2023-12-27,58.37
C0294,O04019,2022-07-30,5.85
C0444,O04020,2022-12-31,383.94
C0059,O04021,2022-03-17,88.78
C0138,O04022,2023-10-22,81.41
C0099,O04023,2022-11-17,106.65
C0192,O04024,2023-12-26,68.72
C0243,O04025,2023-03-09,3.26
C0319,O04026,2022-04-19,94.76
C0049,O04027,2023-10-03,125.94
C0448,O04028,2023-06-06,53.91
C0032,O04029,2022-02-16,141.59
C0391,O04030,2023-01-14,25.75
C0277,O04031,2022-04-06,25.01
C0020,O04032,2022-04-13,17.6
C0154,O04033,2022-05-26,46.52
C0383,O04034,2022-01-27,187.74
C0068,O04035,2023-06-14,175.97
C0366,O04036,2023-11-10,48.26
C0372,O04037,2022-03-23,88.95
C0214,O04038,2023-03-04,127.59
C0143,O04039,2023-08-07,27.6
C0376,O04040,2023-04-24,18.41
C0232,O04041,2022-06-11,357.9
C0213,O04042,2023-02-06,96.12
C0079,O04043,2023-05-23,398.54
C0214,O04044,2022-02-07,41.21
C0116,O04045,2023-05-26,121.41
C0092,O04046,2023-01-28,25.18
C0270,O04047,2023-12-14,30.27
C0411,O04048,2023-05-09,71.72
C0381,O04049,2022-07-19,38.51
C0489,O04050,2022-09-12,18.35
C0168,O04051,2022-06-28,30.5
C0058,O04052,2023-07-01,3.64
C0284,O04053,2023-08-17,121.88
C0026,O04054,2023-01-24,67.75
C0369,O04055,2023-02-02,9.9
C0447,O04056,2022-06-07,18.84
C0066,O04057,2022-01-04,10.82
C0409,O04058,2022-06-16,94.83
C0248,O04059,2023-04-13,9.89
C0254,O04060,2023-02-13,140.36
C0387,O04061,2023-02-16,2.07
C0456,O04062,2022-07-23,28.69
C0044,O04063,2022-07-13,221.34
C0097,O04064,2022-08-23,126.77
C0042,O04065,2023-12-19,7.58
C0500,O04066,2022-05-30,172.11
C0227,O04067,2022-06-08,67.93
C0262,O04068,2022-10-06,187.59
C0167,O04069,2023-02-08,91.81
C0436,O04070,2023-11-09,114.52
C0279,O04071,2022-11-07,503.62
C0089,O04072,2022-03-09,26.44
C0379,O04073,2023-04-08,97.8
C0178,O04074,2022-03-29,61.68
C0427,O04075,2022-08-05,4.03
C0403,O04076,2022-01-01,1.46
C0197,O04077,2022-05-15,12.7
C0307,O04078,2023-11-28,104.72
C0267,O04079,2022-12-17,83.74
C0268,O04080,2022-05-20,80.62
C0074,O04081,2023-09-10,3.24
C0008,O04082,2022-05-13,63.36
C0408,O04083,2023-09-12,258.53
C0476,O04084,2022-06-27,50.68
C0297,O04085,2022-12-24,98.06
C0164,O04086,2023-01-15,151.33
C0485,O04087,2023-10-20,153.21
C0085,O04088,2023-03-26,73.25
C0072,O04089,2023-08-09,195.16
C0055,O04090,2023-04-08,49.66
C0393,O04091,2022-04-18,219.55
C0047,O04092,2022-05-02,27.47
C0399,O04093,2022-01-17,32.88
C0432,O04094,2022-07-15,5.46
C0238,O04095,2022-11-23,158.76
C0104,O04096,2022-11-14,53.97
C0210,O04097,2023-04-24,26.02
C0042,O04098,2022-09-09,26.37
C0316,O04099,2023-05-18,231.67
C0468,O04100,2022-04-29,179.53
C0454,O04101,2023-11-05,80.64
C0268,O04102,2023-12-11,95.74
C0386,O04103,2023-05-13,64.31
C0263,O04104,2023-05-01,49.7
C0336,O04105,2022-02-14,247.07
C0387,O04106,2022-11-10,13.42
C0365,O04107,2022-06-28,54.21
C0259,O04108,2023-02-22,42.25
C0283,O04109,2023-07-10,68.95
C0114,O04110,2022-03-19,61.18
C0363,O04111,2022-11-22,73.17
C0040,O04112,2023-11-21,15.07
C0486,O04113,2022-12-23,71.98
C0417,O04114,2023-02-20,27.76
C0220,O04115,2023-05-30,20.37
C0129,O04116,2022-08-02,6.7
C0008,O04117,2022-03-15,143.82
C0101,O04118,2023-07-17,55.76
C0416,O04119,2023-08-02,98.52
C0380,O04120,2023-05-24,130.05
C0176,O04121,2022-11-28,113.73
C0107,O04122,2022-04-03,63.58
C0101,O04123,2023-11-19,49.09
C0260,O04124,2023-10-19,47.15
C0478,O04125,2023-06-03,102.18
C0454,O04126,2022-09-26,68.28
C0366,O04127,2023-01-11,189.14
C0246,O04128,2022-01-04,207.71
C0275,O04129,2022-05-18,18.7
C0032,O04130,2022-08-19,14.65
C0137,O04131,2023-08-23,99.53
C0012,O04132,2023-06-13,35.84
C0395,O04133,2022-02-21,1.87
C0302,O04134,2023-10-08,219.5
C0375,O04135,2023-12-24,25.73
C0016,O04136,2022-11-21,264.9
C0129,O04137,2023-12-18,126.38
C0063,O04138,2023-12-24,143.82
C0109,O04139,2022-10-04,22.5
C0375,O04140,2023-06-20,26.68
C0021,O04141,2023-05-01,73.66
C0158,O04142,2023-05-31,18.89
C0269,O04143,2022-06-01,36.45
C0162,O04144,2023-04-28,38.78
C0260,O04145,2022-09-16,17.39
C0412,O04146,2022-11-20,22.96
C0102,O04147,2022-06-17,155.38
C0223,O04148,2023-11-19,18.3
C0059,O04149,2022-11-06,2.89
C0247,O04150,2023-04-24,99.25
C0128,O04151,2022-02-25,372.9
C0283,O04152,2023-09-12,40.23
C0325,O04153,2023-04-18,12.63
C0025,O04154,2022-10-23,84.49
C0131,O04155,2023-04-06,236.82
C0353,O04156,2022-11-20,153.28
C0196,O04157,2022-05-21,97.42
C0281,O04158,2023-10-29,37.84
C0404,O04159,2022-09-19,78.06
C0418,O04160,2023-02-24,9.57
C0154,O04161,2022-08-29,113.61
C0382,O04162,2022-12-21,129.13
C0133,O04163,2023-08-12,335.33
C0227,O04164,2022-06-29,30.16
C0189,O04165,2022-03-07,1.86
C0476,O04166,2022-12-14,78.88
C0477,O04167,2022-06-20,122.69
C0265,O04168,2023-04-19,156.26
C0372,O04169,2023-06-18,21.53
C0486,O04170,2023-01-02,30.35
C0434,O04171,2022-04-17,71.87
C0134,O04172,2023-03-15,40.14
C0211,O04173,2022-08-15,196.98
C0060,O04174,2023-03-20,64.2
C0428,O04175,2023-03-18,160.73
C0377,O04176,2023-01-31,86.9
C0395,O04177,2023-12-29,148.32
C0450,O04178,2023-08-04,40.45
C0431,O04179,2022-03-25,178.03
C0364,O04180,2023-09-07,32.1
C0364,O04181,2023-07-05,78.99
C0457,O04182,2022-01-13,24.08
C0213,O04183,2023-11-24,64.54
C0216,O04184,2023-05-08,38.3
C0226,O04185,2022-09-25,31.02
C0470,O04186,2023-06-09,341.08
C0131,O04187,2022-04-30,17.44
C0076,O04188,2022-12-19,154.8
C0476,O04189,2022-02-26,414.55
C0286,O04190,2022-02-09,2.01
C0474,O04191,2022-12-02,120.07
C0496,O04192,2023-10-02,29.16
C0277,O04193,2022-06-22,4.13
C0156,O04194,2023-07-01,51.57
C0248,O04195,2022-09-16,273.67
C0218,O04196,2023-06-01,1.18
C0190,O04197,2023-12-31,88.65
C0417,O04198,2023-06-07,69.59
C0469,O04199,2022-04-27,206.66
C0163,O04200,2022-07-03,8.77
C0180,O04201,2022-04-26,114.42
C0034,O04202,2022-06-11,113.98
C0041,O04203,2023-08-02,110.59
C0307,O04204,2023-12-13,285.31
C0431,O04205,2023-06-27,173.21
C0338,O04206,2023-08-10,4.29
C0314,O04207,2022-08-25,63.69
C0075,O04208,2022-03-07,50.74
C0441,O04209,2022-03-11,37.13
C0279,O04210,2023-03-23,60.03
C0176,O04211,2023-02-20,48.48
C0384,O04212,2023-06-16,56.62
C0150,O04213,2023-03-17,387.58
C0273,O04214,2023-04-09,9.28
C0325,O04215,2023-01-31,255.4
C0108,O04216,2023-12-12,65.44
C0139,O04217,2023-07-05,97.75
C0350,O04218,2023-10-19,177.3
C0271,O04219,2023-07-11,44.7
C0347,O04220,2023-01-30,56.29
C0419,O04221,2022-11-22,52.68
C0289,O04222,2022-04-01,46.96
C0212,O04223,2022-03-11,259.73
C0381,O04224,2022-06-15,176.57
C0272,O04225,2023-10-04,11.54
C0418,O04226,2022-08-02,11.44
C0066,O04227,2023-08-24,55.84
C0483,O04228,2022-12-01,10.39
C0424,O04229,2023-01-04,96.52
C0248,O04230,2023-08-07,15.51
C0156,O04231,2023-11-08,73.89
C0047,O04232,2022-02-18,0.72
C0423,O04233,2022-02-21,38.07
C0454,O04234,2022-10-16,113.07
C0201,O04235,2023-09-18,66.17
C0148,O04236,2022-08-27,382.9
C0124,O04237,2022-05-13,207.23
C0001,O04238,2022-06-15,44.48
C0456,O04239,2023-01-09,4.66
C0247,O04240,2023-01-08,186.84
C0343,O04241,2023-04-23,242.18
C0128,O04242,2023-04-24,171.83
C0191,O04243,2023-10-12,13.69
C0067,O04244,2023-08-14,617.31
C0004,O04245,2023-11-13,29.92
C0442,O04246,2023-09-27,128.81
C0409,O04247,2023-11-19,238.63
C0303,O04248,2022-10-27,26.88
C0294,O04249,2022-03-23,238.88
C0143,O04250,2022-03-28,37.03
C0191,O04251,2022-08-13,374.71
C0021,O04252,2022-01-16,33.03
C0227,O04253,2022-12-24,306.69
C0313,O04254,2022-06-12,5.5
C0117,O04255,2023-09-02,123.54
C0437,O04256,2023-10-30,75.95
C0302,O04257,2023-05-29,64.99
C0500,O04258,2022-12-16,25.3
C0142,O04259,2023-11-12,122.28
C0484,O04260,2023-04-09,21.17
C0460,O04261,2023-01-10,80.48
C0401,O04262,2022-04-02,29.2
C0039,O04263,2022-06-30,311.5
C0393,O04264,2022-10-28,2.9
C0355,O04265,2023-10-22,22.28
C0252,O04266,2022-07-08,27.75
C0333,O04267,2022-11-10,53.46
C0207,O04268,2023-05-08,26.49
C0210,O04269,2022-05-08,67.6
C0115,O04270,2023-06-03,205.94
C0225,O04271,2023-03-02,124.5
C0134,O04272,2023-07-13,86.74
C0251,O04273,2023-07-19,9.32
C0219,O04274,2022-07-06,118.41
C0407,O04275,2023-07-04,18.2
C0443,O04276,2023-03-29,154.35
C0091,O04277,2023-04-16,28.78
C0354,O04278,2023-07-19,53.97
C0376,O04279,2022-08-12,43.15
C0046,O04280,2022-06-03,195.77
C0038,O04281,2023-07-14,13.53
C0142,O04282,2022-12-17,83.39
C0100,O04283,2022-05-27,15.32
C0328,O04284,2023-07-30,122.01
C0190,O04285,2022-12-15,235.47
C0035,O04286,2022-07-01,57.02
C0147,O04287,2023-09-29,66.96
C0030,O04288,2022-06-28,262.31
C0334,O04289,2022-02-08,73.6
C0084,O04290,2022-01-03,66.86
C0369,O04291,2022-03-05,86.35
C0281,O04292,2022-01-29,116.87
C0424,O04293,2023-01-07,11.3
C0344,O04294,2023-06-07,172.1
C0270,O04295,2022-04-07,57.18
C0154,O04296,2023-03-18,7.51
C0102,O04297,2022-07-22,154.26
C0215,O04298,2023-02-15,47.31
C0150,O04299,2022-01-21,10.58
C0432,O04300,2023-07-05,100.45
C0083,O04301,2022-04-12,212.14
C0110,O04302,2022-02-15,218.71
C0435,O04303,2022-03-07,316.21
C0387,O04304,2023-08-26,202.27
C0426,O04305,2022-06-13,0.21
C0275,O04306,2022-04-21,47.84
C0201,O04307,2022-12-04,170.67
C0284,O04308,2022-05-03,45.61
C0468,O04309,2023-12-06,92.02
C0173,O04310,2023-03-23,93.22
C0327,O04311,2023-09-03,45.42
C0206,O04312,2022-10-18,234.84
C0063,O04313,2023-11-02,69.96
C0073,O04314,2023-02-16,62.51
C0251,O04315,2023-09-07,599.7
C0124,O04316,2022-10-08,68.02
C0375,O04317,2022-02-12,19.65
C0121,O04318,2023-05-01,71.96
C0275,O04319,2023-08-19,168.21
C0431,O04320,2023-12-04,150.0
C0500,O04321,2022-02-20,155.39
C0398,O04322,2022-07-29,123.11
C0120,O04323,2022-05-06,29.33
C0422,O04324,2023-05-07,198.11
C0437,O04325,2023-05-24,223.91
C0317,O04326,2023-08-04,21.59
C0164,O04327,2022-09-15,13.98
C0424,O04328,2022-07-07,371.34
C0465,O04329,2022-08-18,202.74
C0286,O04330,2022-07-08,223.71
C0265,O04331,2023-02-19,217.49
C0320,O04332,2022-01-10,78.02
C0161,O04333,2022-04-24,103.96
C0376,O04334,2022-03-17,78.83
C0308,O04335,2023-11-07,5.26
C0089,O04336,2023-05-17,136.85
C0142,O04337,2022-03-26,70.39
C0203,O04338,2022-02-18,104.33
C0309,O04339,2023-05-10,69.84
C0227,O04340,2023-11-20,67.69
C0489,O04341,2023-01-22,18.85
C0443,O04342,2023-01-24,32.67
C0334,O04343,2022-08-06,17.3
C0222,O04344,2023-12-02,21.77
C0041,O04345,2022-12-12,361.11
C0196,O04346,2022-08-18,16.62
C0068,O04347,2022-09-12,31.37
C0476,O04348,2022-08-24,89.3
C0264,O04349,2022-01-26,94.21
C0002,O04350,2023-08-07,16.72
C0361,O04351,2022-09-18,157.85
C0125,O04352,2022-09-28,153.81
C0110,O04353,2022-05-03,27.09
C0086,O04354,2023-10-18,34.06
C0425,O04355,2022-09-14,278.04
C0120,O04356,2023-10-18,174.68
C0127,O04357,2023-02-25,119.67
C0255,O04358,2022-09-16,8.58
C0183,O04359,2022-02-16,54.17
C0016,O04360,2023-06-09,81.94
C0477,O04361,2022-07-27,20.75
C0062,O04362,2022-11-07,59.46
C0369,O04363,2022-05-29,91.89
C0432,O04364,2023-03-14,39.66
C0158,O04365,2022-06-04,151.84
C0268,O04366,2023-11-09,183.54
C0035,O04367,2022-03-31,39.1
C0267,O04368,2023-11-29,182.42
C0064,O04369,2022-12-24,10.93
C0494,O04370,2022-06-23,181.85
C0050,O04371,2022-08-05,16.58
C0469,O04372,2023-04-01,8.66
C0255,O04373,2023-09-01,102.66
C0149,O04374,2023-09-21,63.85
C0325,O04375,2022-07-18,238.48
C0304,O04376,2023-05-01,45.13
C0276,O04377,2023-06-17,33.85
C0357,O04378,2022-07-19,69.46
C0451,O04379,2023-01-06,60.87
C0172,O04380,2023-03-24,42.22
C0417,O04381,2022-09-05,118.33
C0201,O04382,2022-09-21,142.53
C0445,O04383,2022-02-27,191.72
C0393,O04384,2022-10-29,360.66
C0324,O04385,2022-01-31,31.01
C0035,O04386,2023-05-13,125.91
C0465,O04387,2022-09-06,50.13
C0482,O04388,2023-08-28,113.04
C0216,O04389,2022-09-28,64.62
C0480,O04390,2023-08-29,507.89
C0065,O04391,2023-10-28,130.53
C0008,O04392,2023-01-29,304.68
C0301,O04393,2023-05-17,180.16
C0343,O04394,2023-08-15,233.2
C0431,O04395,2022-03-25,168.43
C0424,O04396,2022-12-31,61.46
C0332,O04397,2023-07-03,29.01
C0438,O04398,2022-12-08,46.25
C0076,O04399,2023-02-11,2.04
C0174,O04400,2023-03-01,74.23
C0047,O04401,2022-04-03,70.33
C0015,O04402,2023-09-06,74.5
C0361,O04403,2023-02-16,365.09
C0147,O04404,2023-03-08,242.42
C0026,O04405,2023-11-09,17.64
C0308,O04406,2022-06-08,46.03
C0093,O04407,2022-01-14,55.16
C0406,O04408,2023-01-08,44.71
C0232,O04409,2022-08-13,160.19
